City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
376,Quatre Cocos,MU,2022-01-27 23:55:54,-20.2078,57.7625,75.31,68,70,9.44
377,Salmo,CA,2022-01-27 23:55:54,49.1999,-117.2689,32.49,81,77,1.19
378,Lasa,IT,2022-01-27 23:54:44,46.6166,10.7002,44.06,55,47,7.85
379,Yershov,RU,2022-01-27 23:55:55,51.3513,48.2766,17.67,92,100,6.08
380,Magadan,RU,2022-01-27 23:55:55,59.5667,150.8,4.33,78,100,11.74
381,Buraydah,SA,2022-01-27 23:54:51,26.326,43.975,48.65,31,76,10.31
382,Iqaluit,CA,2022-01-27 23:55:55,63.7506,-68.5145,-9.31,76,100,2.3
383,Pakenham,AU,2022-01-27 23:55:56,-38.0667,145.4833,90.79,56,40,5.99
384,Tarko-Sale,RU,2022-01-27 23:55:56,64.9225,77.785,5.18,91,100,19.19
385,Strezhevoy,RU,2022-01-27 23:55:56,60.7333,77.5889,6.78,95,100,10.11
386,Nemuro,JP,2022-01-27 23:55:57,43.3236,145.575,5.43,70,46,9.84
387,Marienburg,PL,2022-01-27 23:55:57,54.0359,19.0266,40.95,89,97,19.77
388,Sirtich,RU,2022-01-27 23:55:57,41.8321,48.228,32.2,94,100,1.12
389,College,US,2022-01-27 23:55:58,64.8569,-147.8028,-4.41,78,75,0.0
390,Marzuq,YE,2022-01-27 23:55:58,14.4,46.4667,60.44,73,72,3.2
391,Mandalgovi,MN,2022-01-27 23:55:58,45.7625,106.2708,0.3,70,0,0.6
392,Elat,IL,2022-01-27 23:55:59,29.5581,34.9482,51.64,54,0,0.0
393,Matara,LK,2022-01-27 23:52:20,5.9485,80.5353,71.37,85,88,7.25
394,Inirida,CO,2022-01-27 23:55:59,3.8653,-67.9239,79.16,76,100,0.63
395,Nuuk,GL,2022-01-27 23:55:59,64.1835,-51.7216,0.95,80,98,8.46
396,Obo,CF,2022-01-27 23:56:00,5.3998,26.4869,73.13,21,87,7.65
397,Sunbury,AU,2022-01-27 23:56:00,-37.5833,144.7333,89.13,57,40,3.0
398,Opuwo,NA,2022-01-27 23:56:00,-18.0607,13.84,73.42,63,96,6.35
399,Nyurba,RU,2022-01-27 23:53:42,63.2842,118.3319,-9.8,94,40,5.97
400,Wau,SS,2022-01-27 23:56:01,7.7029,27.9953,73.27,20,65,7.78
401,Constitucion,CL,2022-01-27 23:56:01,-35.3333,-72.4167,60.08,94,19,5.3
402,Huarmey,PE,2022-01-27 23:56:02,-10.0681,-78.1522,71.76,83,99,8.46
403,Portland,US,2022-01-27 23:53:09,45.5234,-122.6762,52.79,59,13,3.0
404,Bengkulu,ID,2022-01-27 23:53:10,-3.8004,102.2655,76.64,85,99,3.11
405,Katangli,RU,2022-01-27 23:57:02,51.7102,143.2326,-10.59,96,58,6.29
406,Mangaluru,IN,2022-01-27 23:57:02,12.8667,74.8833,74.26,83,20,0.0
407,Antalaha,MG,2022-01-27 23:57:03,-14.9003,50.2788,72.97,83,10,6.87
408,Palembang,ID,2022-01-27 23:57:03,-2.9167,104.7458,75.29,94,20,4.61
409,Bathsheba,BB,2022-01-27 23:55:34,13.2167,-59.5167,75.81,69,20,8.05
410,Hirara,JP,2022-01-27 23:57:03,24.8,125.2833,70.07,83,75,10.36
411,Kamenka,RU,2022-01-27 23:57:04,51.3223,42.7678,10.71,98,92,3.62
412,Vikulovo,RU,2022-01-27 23:57:04,56.8167,70.6107,1.42,99,70,6.82
413,Ekibastuz,KZ,2022-01-27 23:57:04,51.6667,75.3667,3.96,87,12,6.67
414,Maarianhamina,AX,2022-01-27 23:57:05,60.0973,19.9348,33.66,86,100,13.8
415,Brownsville,US,2022-01-27 23:55:09,25.9018,-97.4975,66.02,86,100,1.99
416,Dalvik,IS,2022-01-27 23:57:05,65.9702,-18.5286,35.53,86,100,11.34
417,Kupang,ID,2022-01-27 23:57:05,-10.1667,123.5833,82.98,89,100,12.66
418,Aruppukkottai,IN,2022-01-27 23:57:06,9.5167,78.1,71.06,82,65,7.34
419,Clyde River,CA,2022-01-27 23:54:44,70.4692,-68.5914,-7.37,84,100,23.02
420,Celestun,MX,2022-01-27 23:57:06,20.8667,-90.4,74.35,75,48,13.76
421,Yulara,AU,2022-01-27 23:57:07,-25.2406,130.9889,78.64,83,100,8.05
422,Melfi,IT,2022-01-27 23:57:07,40.9965,15.6514,36.5,86,82,7.87
423,Voznesenye,RU,2022-01-27 23:57:07,61.0106,35.4781,19.42,95,100,7.99
424,Mezen,RU,2022-01-27 23:57:07,65.8522,44.24,10.33,95,100,6.96
425,Havoysund,NO,2022-01-27 23:57:08,70.9963,24.6622,23.88,83,100,15.59
426,Key West,US,2022-01-27 23:55:23,24.5557,-81.7826,73.0,85,92,14.43
427,Kedougou,SN,2022-01-27 23:57:08,12.5579,-12.1743,80.06,14,41,2.35
428,Narsaq,GL,2022-01-27 23:57:08,60.9167,-46.05,-0.9,90,12,6.67
429,Lerwick,GB,2022-01-27 23:57:09,60.1545,-1.1494,41.0,68,57,9.82
430,Bloemfontein,ZA,2022-01-27 23:57:09,-29.1211,26.214,65.68,77,22,2.3
431,Bantigue,PH,2022-01-27 23:57:10,10.9899,124.6225,79.75,82,79,2.86
432,Newport,GB,2022-01-27 23:57:10,51.5877,-2.9984,41.83,90,11,3.85
433,Morros,BR,2022-01-27 23:57:10,-9.4467,-46.3003,71.26,86,100,2.3
434,Ukiah,US,2022-01-27 23:57:10,39.1502,-123.2078,67.66,29,0,1.5
435,Biak,ID,2022-01-27 23:57:11,-0.9131,122.8766,78.35,82,100,1.07
436,Zhob,PK,2022-01-27 23:57:11,31.3411,69.4481,41.2,37,3,2.08
437,Filadelfia,US,2022-01-27 23:53:47,39.9523,-75.1638,30.22,51,16,1.99
438,Atar,MR,2022-01-27 23:57:12,20.5169,-13.0499,65.93,36,100,5.37
439,Atambua,ID,2022-01-27 23:57:12,-9.1061,124.8925,77.27,81,100,1.86
440,Capao Da Canoa,BR,2022-01-27 23:57:12,-29.7456,-50.0097,72.91,61,93,10.98
441,Kristiansund,NO,2022-01-27 23:57:13,63.1115,7.732,38.05,48,100,18.41
442,Ishkhoy-Yurt,RU,2022-01-27 23:57:13,43.2133,46.3903,29.61,97,99,8.86
443,Ixtapa,MX,2022-01-27 23:56:47,20.7,-105.2,74.23,84,75,5.99
444,Cheremshanka,RU,2022-01-27 23:57:13,56.1192,60.268,4.46,97,93,4.81
445,Kerman,IR,2022-01-27 23:57:14,30.2832,57.0788,48.06,40,0,4.61
446,Dibai,IN,2022-01-27 23:57:14,28.2167,78.25,44.01,62,0,8.28
447,Dahra,DZ,2022-01-27 23:57:14,36.2546,0.8519,47.59,51,89,7.38
448,Rocha,UY,2022-01-27 23:57:15,-34.4833,-54.3333,63.99,66,46,5.48
449,Northam,GB,2022-01-27 23:57:15,51.0333,-4.2167,43.72,85,8,1.12
450,Richards Bay,ZA,2022-01-27 23:57:15,-28.783,32.0377,76.77,83,3,15.3
451,Gornopravdinsk,RU,2022-01-27 23:58:15,60.05,69.9,9.63,95,100,7.54
452,Kamaishi,JP,2022-01-27 23:58:16,39.2667,141.8833,16.75,48,4,4.97
453,Muyezerskiy,RU,2022-01-27 23:58:16,63.9333,31.65,15.42,97,100,3.71
454,Santa Marta,CO,2022-01-27 23:56:22,11.2408,-74.199,87.35,60,20,18.01
455,Kyshtovka,RU,2022-01-27 23:58:16,56.555,76.6271,3.13,95,99,7.9
456,Valuyki,RU,2022-01-27 23:58:17,50.2035,38.1067,-3.14,100,100,4.47
457,Stonewall,CA,2022-01-27 23:58:17,50.1344,-97.3268,-0.72,96,69,5.86
458,Shahrud,IR,2022-01-27 23:58:18,36.4182,54.9763,34.23,76,20,7.83
459,Duluth,US,2022-01-27 23:57:34,46.7833,-92.1066,13.41,44,0,11.5
460,Bayir,TR,2022-01-27 23:58:18,37.2687,28.2167,32.52,79,1,4.52
461,Abnub,EG,2022-01-27 23:58:18,27.2696,31.1511,43.02,58,3,6.24
462,Lere,NG,2022-01-27 23:58:19,10.387,8.5726,64.69,30,25,8.55
463,Iquique,CL,2022-01-27 23:57:48,-20.2208,-70.1431,69.84,78,70,3.94
464,Baniachang,BD,2022-01-27 23:58:19,24.5167,91.3667,53.62,53,0,3.74
465,Lubango,AO,2022-01-27 23:58:19,-14.9172,13.4925,60.42,92,100,3.11
466,Hovd,MN,2022-01-27 23:58:20,48.0056,91.6419,-4.31,90,100,2.64
467,Caravelas,BR,2022-01-27 23:55:43,-17.7125,-39.2481,76.08,87,2,5.41
468,San Francisco,US,2022-01-27 23:57:03,37.7749,-122.4194,68.94,33,0,1.99
469,Sosnogorsk,RU,2022-01-27 23:58:20,63.6023,53.8817,1.54,97,97,5.14
470,Mountain Home,US,2022-01-27 23:58:21,43.133,-115.6912,29.8,89,6,4.05
471,North Bend,US,2022-01-27 23:58:21,43.4065,-124.2243,56.12,90,0,2.59
472,Sinnamary,GF,2022-01-27 23:58:21,5.3833,-52.95,76.05,84,59,8.79
473,Chakwal,PK,2022-01-27 23:58:22,32.9334,72.8585,42.42,39,0,6.2
474,Olinda,BR,2022-01-27 23:53:28,-8.0089,-34.8553,82.13,74,0,4.61
475,Naruto,JP,2022-01-27 23:58:22,34.1833,134.6167,45.37,75,75,9.22
476,Kapoeta,SS,2022-01-27 23:58:22,4.7717,33.5903,79.74,27,32,3.31
477,Cheremukhovo,RU,2022-01-27 23:58:23,60.3484,59.9851,-1.3,96,98,3.2
478,Chimoio,MZ,2022-01-27 23:58:23,-19.1164,33.4833,71.46,100,75,1.34
479,Sisimiut,GL,2022-01-27 23:58:23,66.9395,-53.6735,5.31,81,100,12.68
480,Lakes Entrance,AU,2022-01-27 23:58:24,-37.8811,147.981,94.15,52,17,1.16
481,Quartucciu,IT,2022-01-27 23:58:24,39.2519,9.1794,48.0,66,0,3.44
482,Porosozero,RU,2022-01-27 23:58:25,62.7191,32.727,16.16,96,100,4.72
483,Alta Floresta,BR,2022-01-27 23:56:55,-9.8756,-56.0861,69.1,98,100,1.43
484,Shache,CN,2022-01-27 23:58:25,38.4167,77.2406,21.18,53,7,0.56
485,Shelburne,CA,2022-01-27 23:58:25,44.0787,-80.2041,21.18,92,99,14.07
486,Jinji,CN,2022-01-27 23:58:26,23.2281,110.8261,55.47,80,23,4.23
487,Komsomolskiy,UZ,2022-01-27 23:58:26,40.4272,71.7189,27.82,68,66,6.91
488,Chama,CH,2022-01-27 23:58:26,47.1821,8.4636,35.96,89,70,3.65
489,Leua,SK,2022-01-27 23:58:26,48.2156,18.6071,37.44,94,99,11.59
490,Cherskiy,RU,2022-01-27 23:58:27,68.75,161.3,-36.33,96,54,1.92
491,Namibe,AO,2022-01-27 23:55:06,-15.1961,12.1522,74.55,83,100,4.74
492,Ewa Beach,US,2022-01-27 23:55:11,21.3156,-158.0072,81.01,53,100,8.99
493,Sao Mateus,BR,2022-01-27 23:58:27,-18.7161,-39.8589,75.9,89,9,7.49
494,Victor Harbor,AU,2022-01-27 23:58:28,-35.5667,138.6167,77.79,76,37,3.0
495,Shingu,JP,2022-01-27 23:54:40,33.7333,135.9833,45.59,60,80,4.88
496,San Andres,CO,2022-01-27 23:59:28,12.5847,-81.7006,82.42,69,20,11.5
497,Bowen,AU,2022-01-27 23:59:28,-20.0167,148.2333,80.82,76,100,19.15
498,Morant Bay,JM,2022-01-27 23:59:29,17.8815,-76.4093,80.22,81,31,5.19
499,Listvyanka,RU,2022-01-27 23:59:29,51.8535,104.8693,-11.52,98,97,2.93
500,Paamiut,GL,2022-01-27 23:58:07,61.994,-49.6678,2.62,88,57,10.63
501,Borovskoy,KZ,2022-01-27 23:59:29,53.8,64.15,10.96,98,100,4.29
502,Sao Filipe,CV,2022-01-27 23:59:30,14.8961,-24.4956,72.05,72,99,15.32
503,Porto Walter,BR,2022-01-27 23:59:30,-8.2686,-72.7439,75.22,91,100,3.53
504,Nago,JP,2022-01-27 23:59:30,26.5881,127.9761,66.36,80,84,8.88
505,Adamas,GR,2022-01-27 23:59:31,36.7333,24.4333,49.3,49,10,6.24
506,Bojnurd,IR,2022-01-27 23:59:31,37.4747,57.329,37.35,87,100,16.11
507,Oussouye,SN,2022-01-27 23:59:31,12.485,-16.5469,73.58,65,8,5.93
508,Skibbereen,IE,2022-01-27 23:59:32,51.55,-9.2667,42.6,90,84,4.97
509,Ligayan,PH,2022-01-27 23:59:32,4.6533,119.4706,82.83,74,62,9.8
510,Ifanadiana,MG,2022-01-27 23:59:32,-21.3,47.6333,65.95,97,97,0.38
511,Bandarbeyla,SO,2022-01-27 23:59:33,9.4942,50.8122,74.26,66,100,19.73
512,Nsanje,MW,2022-01-27 23:59:33,-16.92,35.262,74.17,98,100,3.27
513,Zakamensk,RU,2022-01-27 23:59:33,50.3741,103.2863,-12.66,99,45,1.43
514,Nanakuli,US,2022-01-27 23:59:33,21.3906,-158.1547,80.04,60,100,0.0
515,Whitehorse,CA,2022-01-27 23:56:02,60.7161,-135.0538,29.17,76,100,21.0
516,Jiaohe,CN,2022-01-27 23:59:34,43.7286,127.3447,-0.9,99,95,3.58
517,Paraiso,CR,2022-01-27 23:59:34,9.8383,-83.8656,68.86,93,27,3.47
518,Port Macquarie,AU,2022-01-27 23:57:48,-31.4333,152.9167,81.9,59,75,7.78
519,Kununurra,AU,2022-01-27 23:59:34,-15.7667,128.7333,82.38,83,100,6.91
520,Pilar,BR,2022-01-27 23:59:35,-9.5972,-35.9567,78.73,87,77,3.47
521,Qaqortoq,GL,2022-01-27 23:57:03,60.7167,-46.0333,0.75,88,16,5.23
522,Kitami,JP,2022-01-27 23:59:35,43.8031,143.8908,4.46,86,76,1.34
523,Talara,PE,2022-01-27 23:59:36,-4.5772,-81.2719,71.76,84,26,8.55
524,Fort Nelson,CA,2022-01-27 23:59:36,58.8053,-122.7002,22.59,93,100,3.44
525,San Francisco Del Mar,MX,2022-01-27 23:59:36,16.2333,-94.65,79.5,68,0,26.15
526,Funadhoo,MV,2022-01-27 23:59:37,6.15,73.2667,79.3,60,21,10.54
527,Olga,RU,2022-01-27 23:59:37,43.7444,135.2892,13.6,55,1,9.75
528,Dekernes,EG,2022-01-27 23:59:37,31.0876,31.595,46.29,92,42,7.38
529,Mubi,NG,2022-01-27 23:59:38,10.2676,13.2644,63.07,33,84,4.52
530,Tecpan,GT,2022-01-27 23:59:38,14.7623,-90.9947,66.96,70,53,3.51
531,Aasiaat,GL,2022-01-27 23:59:38,68.7098,-52.8699,-0.96,92,99,10.38
532,Oktyabrskiy,RU,2022-01-27 23:59:39,54.4815,53.471,-0.83,100,94,3.85
533,Vao,NC,2022-01-27 23:59:39,-22.6667,167.4833,79.61,82,68,16.55
534,Alice Springs,AU,2022-01-27 23:59:39,-23.7,133.8833,83.75,58,85,10.36
535,Luanda,AO,2022-01-27 23:56:31,-8.8368,13.2343,77.77,85,100,6.96
536,Muroto,JP,2022-01-27 23:59:40,33.2833,134.15,46.44,61,69,5.88
537,Grand-Santi,GF,2022-01-27 23:59:40,4.25,-54.3833,71.24,99,31,2.62
538,Udachnyy,RU,2022-01-27 23:59:40,66.4167,112.4,-19.73,96,40,4.32
539,Jijiga,ET,2022-01-28 00:00:41,9.35,42.8,57.09,41,73,11.32
540,Esterhazy,CA,2022-01-28 00:00:41,50.65,-102.0843,-1.01,88,62,7.16
541,Zermatt,CH,2022-01-28 00:00:41,46.0213,7.7491,28.29,31,33,8.28
542,Mount Gambier,AU,2022-01-28 00:00:42,-37.8333,140.7667,69.71,73,100,10.36
543,West Wendover,US,2022-01-27 23:58:42,40.7391,-114.0733,35.04,30,0,4.47
544,Bereda,ES,2022-01-28 00:00:42,43.2686,-7.5406,46.92,96,83,4.32
545,Yambio,SS,2022-01-28 00:00:42,4.5721,28.3955,71.28,31,100,3.83
546,Palmerston,AU,2022-01-28 00:00:43,-12.486,130.9833,86.04,81,75,9.22
547,Yarmouth,US,2022-01-27 23:59:24,41.7057,-70.2286,28.98,68,83,3.0
548,Yurimaguas,PE,2022-01-28 00:00:43,-5.9,-76.0833,81.52,71,99,2.15
549,Neiafu,TO,2022-01-28 00:00:44,-18.65,-173.9833,83.79,76,67,19.64
550,Itaporanga,BR,2022-01-28 00:00:44,-7.3044,-38.1503,75.16,75,100,4.68
551,Calabozo,VE,2022-01-28 00:00:44,8.9242,-67.4293,85.37,37,57,6.44
552,Imeni Poliny Osipenko,RU,2022-01-28 00:00:45,52.4201,136.4853,-3.33,98,100,3.11
553,Taoudenni,ML,2022-01-28 00:00:45,22.6783,-3.9836,69.22,17,97,12.39
554,Bac Lieu,VN,2022-01-28 00:00:45,9.285,105.7244,75.99,82,98,4.59
555,Kaeo,NZ,2022-01-27 23:59:31,-35.1,173.7833,74.32,70,73,15.32
556,Sechura,PE,2022-01-28 00:00:46,-5.5569,-80.8222,74.1,73,56,13.82
557,Gonzalez,US,2022-01-28 00:00:46,30.5816,-87.2914,55.54,83,11,1.72
558,Mushie,CD,2022-01-27 23:59:11,-3.0167,16.9,72.54,64,36,3.0
559,Deputatskiy,RU,2022-01-27 23:58:29,69.3,139.9,-22.09,97,61,3.94
560,Dunmore East,IE,2022-01-28 00:00:47,52.1514,-6.9861,42.69,74,66,5.95
561,Tigil,RU,2022-01-28 00:00:47,57.8,158.6667,4.64,95,98,1.43
562,Havelock,US,2022-01-28 00:00:48,34.8791,-76.9013,40.95,71,39,6.02
563,Kaoma,ZM,2022-01-28 00:00:48,-14.7833,24.8,63.73,97,100,4.34
564,Hervey Bay,AU,2022-01-28 00:00:48,-25.2986,152.8535,86.04,70,85,8.99
565,Lashio,MM,2022-01-28 00:00:49,22.9333,97.75,49.73,98,9,0.67
566,Maba,CN,2022-01-28 00:00:49,24.6841,113.5984,52.9,73,98,4.34
